OID_,SampleBuilding,Area,PerSqFeet,lat,long,CSU_ID,NAME_ENG,NAME_CHT,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_chi,dc_eng,SDU_IND
1735,愉寶大廈,410,16585,22.268630000000002,114.184439999999995,3704014419T20050430,HORACE COURT,愉寶大廈,146,6960.800000000000182,0,6960.800000000000182,28,45,41750,1.500000000000000,1,0,0,1,0,837040,814419,灣仔區,Wan Chai,*
1736,恆隆銀行大廈,414,11835,22.299930000000000,114.174819999999997,3605617890T20050430,HANG LUNG BANK BUILDING,恒隆銀行大廈,45,2300.099999999999909,1354.200000000000045,3654.300000000000182,18,46,16650,0.3,1,0,0,1,0,836056,817890,油尖旺區,Yau Tsim Mong,*
1737,鴻光大廈 B座,452,11061,22.316440000000000,114.171340000000001,3569819717T20110926,HUNG KWONG BUILDING BLOCK A,鴻光大廈Ａ座,176,8611.399999999999636,2145.300000000000182,10756.700000000000728,24,45,17500,0.3,0,0,0,1,0,835698,819717,油尖旺區,Yau Tsim Mong,*
1738,太古城 高山台 華山閣 (13座),593,14333,22.285280000000000,114.219399999999993,4065216260T20050430,TAIKOO SHING - PO SHAN MANSION,太古城 寶山閣,198,13271.700000000000728,6493.300000000000182,19765.000000000000000,32,43,47750,0.4,1,0,0,0,1,840652,816260,東區,Eastern,*
1739,偉恒昌新邨 恒景閣 E座,421,9738,22.317869999999999,114.192160000000001,3784219875T20050430,WYLER GARDENS HANG CHIEN COURT BLOCK E,偉恒昌新邨恒景閣Ｅ座,0,43072.000000000000000,4616.800000000000182,47688.800000000002910,14,45,26500,0.6,1,0,0,0,1,837842,819875,九龍城區,Kowloon City,*
1740,啟田大廈 B座,526,13650,22.308170000000000,114.234440000000006,4219718800T20050430,KAI TIN TOWERS,啟田大廈,0,0,1456.299999999999955,1456.299999999999955,3,26,40000,0.05,0,0,0,0,0,0,0,觀塘區,Kwun Tong, 
1741,曉明閣,447,9351,22.317710000000002,114.230660000000000,4180819850T20050430,HIU MING COURT,曉明閣,552,29833.500000000000000,4731.899999999999636,34565.400000000001455,26,45,25500,1.500000000000000,1,0,0,0,0,841808,819850,觀塘區,Kwun Tong,*
1742,啟田大廈 A座,469,11300,22.308170000000000,114.234440000000006,4219718800T20050430,KAI TIN TOWERS,啟田大廈,0,0,1456.299999999999955,1456.299999999999955,3,26,40000,0.05,0,0,0,0,0,0,0,觀塘區,Kwun Tong, 
1743,駱克大廈 A座,507,14595,22.280230000000000,114.181160000000006,3671015707T20050430,LOCKHART HOUSE BLOCK A,駱克大廈A座,260,12494.100000000000364,3393.599999999999909,15887.700000000000728,29,45,30000,0.1,1,0,0,0,0,836710,815707,灣仔區,Wan Chai,*
1744,太古城 金殿台 唐宮閣 (19座),583,16295,22.286010000000001,114.215429999999998,4024116357T20050430,TANG KUNG MANSION,唐宮閣,208,12665.399999999999636,914.100000000000023,13579.500000000000000,29,43,63000,0.05,1,0,0,0,1,840241,816357,東區,Eastern,*
1745,大埔大廈,475,9052,22.448920000000001,114.165880000000001,3512734392P20060914,TAI PO BUILDING - PODIUM,大埔大廈 - 平台,114,5324.899999999999636,2253.699999999999818,7578.600000000000364,2,46,14590,0.9,1,0,1,1,0,835141,834390,大埔區,Tai Po,*
1746,大埔大廈,468,9615,22.448920000000001,114.165880000000001,3512734392P20060914,TAI PO BUILDING - PODIUM,大埔大廈 - 平台,114,5324.899999999999636,2253.699999999999818,7578.600000000000364,2,46,14590,0.9,1,0,1,1,0,835141,834390,大埔區,Tai Po,*
1747,置富花園 富雅苑 (H-12座),588,11360,22.258250000000000,114.139420000000001,3240313271T20050430,FU YAR YUEN,富雅苑,0,36771.000000000000000,85.700000000000003,36856.699999999997090,28,44,42700,4.000000000000000,1,0,0,0,1,832403,813271,南區,Southern,*
1748,荃灣中心 北京樓 (10座),449,9576,22.378430000000002,114.108320000000006,2920626586T20050430,TSUEN WAN CENTRE- PEKING HOUSE,北京樓,1668,75221.100000000005821,12816.100000000000364,88037.199999999997090,29,45,28300,1.500000000000000,1,0,0,0,1,829206,826586,荃灣區,Tsuen Wan,*
1749,太古城 安盛台 建安閣 (31座),503,16898,22.286870000000000,114.214079999999996,4009716442T20050430,TAIKOO SHING - KIN ON MANSION,太古城 建安閣,1357,88742.300000000002910,3384.800000000000182,92127.100000000005821,30,44,63000,0.5,1,0,0,0,1,840097,816442,東區,Eastern,*
1750,香港仔中心 海珊閣 (C座),438,11986,22.248670000000001,114.154560000000004,3397012213T20050430,ABERDEEN CENTRE HOI SHAN COURT,香港仔中心  海珊閣,1232,65759.199999999997090,12658.100000000000364,78417.300000000002910,30,45,34000,2.000000000000000,1,0,0,1,1,833970,812213,南區,Southern,*
1751,嘉城大廈,513,8187,22.442840000000000,114.027330000000006,2087433723T20050430,KAR SHING BUILDING,嘉城大廈,44,2560.900000000000091,3526.199999999999818,6087.100000000000364,18,45,24490,0.2,1,0,0,1,0,820874,833723,元朗區,Yuen Long,*
1752,富麗園 C座,684,15350,22.255340000000000,114.139619999999994,3243012952T20050430,FU LAI YUEN,富麗苑,0,12364.000000000000000,373.800000000000011,12737.799999999999272,28,46,42700,4.000000000000000,1,0,0,0,1,832430,812952,南區,Southern,*
1753,荃灣中心 北京樓 (10座),425,9835,22.378430000000002,114.108320000000006,2920626586T20050430,TSUEN WAN CENTRE- PEKING HOUSE,北京樓,1668,75221.100000000005821,12816.100000000000364,88037.199999999997090,29,45,28300,1.500000000000000,1,0,0,0,1,829206,826586,荃灣區,Tsuen Wan,*
1754,浣紗花園,547,14040,22.278289999999998,114.193219999999997,3796015479P20050702,WUN SHA TOWER,浣紗花園,138,7887.899999999999636,760.799999999999955,8648.700000000000728,33,44,50210,0.6,1,0,0,1,0,837949,815491,灣仔區,Wan Chai,*
1755,荃灣中心 天津樓 (8座),460,9130,22.378129999999999,114.107969999999995,2917026554T20050430,TSUEN WAN CENTRE- TIENTSIN HOUSE,天津樓,1668,75221.100000000005821,12816.100000000000364,88037.199999999997090,33,45,28300,1.500000000000000,1,0,0,0,1,829170,826554,荃灣區,Tsuen Wan,*
1756,荃威花園 M座,480,8125,22.378660000000000,114.103669999999994,2873826599T20050430,ALLWAY GARDENS BLOCK M,荃威花園Ｍ座,0,24858.799999999999272,0,24858.799999999999272,35,44,35000,2.000000000000000,1,0,0,0,1,828738,826599,荃灣區,Tsuen Wan,*
1757,富麗園 A座,681,14654,22.255340000000000,114.139619999999994,3243012952T20050430,FU LAI YUEN,富麗苑,0,12364.000000000000000,373.800000000000011,12737.799999999999272,28,46,42700,4.000000000000000,1,0,0,0,1,832430,812952,南區,Southern,*
1758,浣紗花園,547,14076,22.278289999999998,114.193219999999997,3796015479P20050702,WUN SHA TOWER,浣紗花園,138,7887.899999999999636,760.799999999999955,8648.700000000000728,33,44,50210,0.6,1,0,0,1,0,837949,815491,灣仔區,Wan Chai,*
1759,浣紗花園,567,15343,22.278289999999998,114.193219999999997,3796015479P20050702,WUN SHA TOWER,浣紗花園,138,7887.899999999999636,760.799999999999955,8648.700000000000728,33,44,50210,0.6,1,0,0,1,0,837949,815491,灣仔區,Wan Chai,*
1760,浣紗花園,567,14991,22.278289999999998,114.193219999999997,3796015479P20050702,WUN SHA TOWER,浣紗花園,138,7887.899999999999636,760.799999999999955,8648.700000000000728,33,44,50210,0.6,1,0,0,1,0,837949,815491,灣仔區,Wan Chai,*
1761,太古城 安盛台 建安閣 (31座),503,13876,22.286870000000000,114.214079999999996,4009716442T20050430,TAIKOO SHING - KIN ON MANSION,太古城 建安閣,1357,88742.300000000002910,3384.800000000000182,92127.100000000005821,30,44,63000,0.5,1,0,0,0,1,840097,816442,東區,Eastern,*
1762,薄扶林花園 3座,698,11604,22.258099999999999,114.137490000000000,3220513255T20050430,POK FU LAM GARDENS BLOCK 3,薄扶林花園第3座,0,84184.000000000000000,5270.300000000000182,89454.300000000002910,29,45,42700,3.500000000000000,1,0,0,0,1,832205,813255,南區,Southern,*
1763,薄扶林花園 2座,703,11095,22.258179999999999,114.137069999999994,3216713261T20050430,POK FU LAM GARDENS BLOCK 2,薄扶林花園第2座,0,84184.000000000000000,5270.300000000000182,89454.300000000002910,30,45,42700,3.500000000000000,1,0,0,0,1,832167,813261,南區,Southern,*
1764,太古城 安盛台 寶安閣 (28座),583,13036,22.286180000000002,114.214810000000000,4017716359T20050430,TAIKOO SHING - NING ON MANSION,太古城 寧安閣,1357,88742.300000000002910,3384.800000000000182,92127.100000000005821,30,44,63000,0.1,1,0,0,0,1,840177,816359,東區,Eastern,*
1765,置富花園 富昇苑 (H-13座),439,13211,22.258569999999999,114.139300000000006,3239113306T20050430,FU SING YUEN,富昇苑,0,12235.000000000000000,0,12235.000000000000000,28,45,42700,3.500000000000000,1,0,0,0,1,832391,813306,南區,Southern,*
1766,大新閣,457,15711,22.285920000000001,114.132249999999999,3166816335T20050430,SUN COURT,大新閣,0,5464.000000000000000,3008.000000000000000,8472.000000000000000,27,45,33650,0.05,1,0,0,1,0,831668,816335,中西區,Central and Western,*
1767,富豪閣 2座,719,16662,22.287150000000000,114.197950000000006,3844216479T20050430,BEVERLEY HEIGHTS BLOCK 2,富豪閣第二座,320,25547.200000000000728,0,25547.200000000000728,24,45,90160,1.500000000000000,1,0,0,0,0,838442,816479,東區,Eastern,*
1768,健威花園 F座,446,12556,22.291340000000002,114.203370000000007,3900216938T20050430,HEALTHY GARDENS BLOCK F,健威花園 F座,0,52630.000000000000000,11730.000000000000000,64360.000000000000000,27,45,30000,0.3,1,0,0,0,1,839002,816938,東區,Eastern,*
1769,堅都大廈,654,15290,22.281600000000001,114.151330000000002,3363915865T20050430,CAINE MANSION,堅都大廈,144,10786.600000000000364,746.000000000000000,11532.600000000000364,28,44,50000,0.7,1,0,0,1,0,833639,815865,中西區,Central and Western,*
1770,德福花園 C座,556,10755,22.321850000000001,114.212419999999995,3993020316T20050430,TELFORD GARDENS BLOCK C2,德福花園Ｃ２座,192,10696.899999999999636,0,10696.899999999999636,14,44,50000,0.9,1,0,0,0,1,839930,820316,觀塘區,Kwun Tong,*
1771,德福花園 F座,538,12453,22.322800000000001,114.213070000000002,3999820421T20050430,TELFORD GARDENS BLOCK F1,德福花園Ｆ１座,544,30288.000000000000000,0,30288.000000000000000,11,44,50000,0.4,1,0,0,0,1,839998,820421,觀塘區,Kwun Tong,*
1772,荃威花園 L座,477,8385,22.378350000000001,114.103589999999997,2873026565T20050430,ALLWAY GARDENS BLOCK L,荃威花園Ｌ座,1822,62147.500000000000000,6489.600000000000364,68637.100000000005821,34,45,35000,2.000000000000000,1,0,0,0,1,828730,826565,荃灣區,Tsuen Wan,*
1773,香港仔中心 海珊閣 (C座),438,13356,22.248670000000001,114.154560000000004,3397012213T20050430,ABERDEEN CENTRE HOI SHAN COURT,香港仔中心  海珊閣,1232,65759.199999999997090,12658.100000000000364,78417.300000000002910,30,45,34000,2.000000000000000,1,0,0,1,1,833970,812213,南區,Southern,*
1774,健威花園 A座,446,13228,22.291580000000000,114.203540000000004,3901416965T20050430,HEALTHY GARDENS BLOCK A,健威花園 A座,0,52630.000000000000000,11730.000000000000000,64360.000000000000000,27,45,30000,0.3,1,0,0,0,1,839014,816965,東區,Eastern,*
1775,太古城 安盛台 寧安閣 (27座),580,15344,22.286180000000002,114.214810000000000,4017716359T20050430,TAIKOO SHING - NING ON MANSION,太古城 寧安閣,1357,88742.300000000002910,3384.800000000000182,92127.100000000005821,30,44,63000,0.1,1,0,0,0,1,840177,816359,東區,Eastern,*
1776,漁暉苑 日暉閣 (B座),419,10978,22.248609999999999,114.156570000000002,3417412209T20050430,YUE FAI COURT YAT FAI HOUSE (BLOCK B),漁暉苑 日暉閣 (B座),0,19272.000000000000000,35.000000000000000,19307.000000000000000,29,44,27950,2.500000000000000,1,0,0,0,1,834174,812209,南區,Southern,*
1777,健威花園 D座,456,12719,22.291509999999999,114.204170000000005,3908316957T20050430,HEALTHY GARDENS BLOCK D,健威花園 D座,0,52630.000000000000000,11730.000000000000000,64360.000000000000000,27,45,30000,0.4,1,0,0,0,1,839083,816957,東區,Eastern,*
1778,太古城 安盛台 建安閣 (31座),503,15904,22.286870000000000,114.214079999999996,4009716442T20050430,TAIKOO SHING - KIN ON MANSION,太古城 建安閣,1357,88742.300000000002910,3384.800000000000182,92127.100000000005821,30,44,63000,0.5,1,0,0,0,1,840097,816442,東區,Eastern,*
1779,薄扶林花園 2座,705,11886,22.258179999999999,114.137069999999994,3216713261T20050430,POK FU LAM GARDENS BLOCK 2,薄扶林花園第2座,0,84184.000000000000000,5270.300000000000182,89454.300000000002910,30,45,42700,3.500000000000000,1,0,0,0,1,832167,813261,南區,Southern,*
1780,香港仔中心 海瑩閣 (L座),438,11643,22.248629999999999,114.153689999999997,3388212208T20050430,ABERDEEN CENTRE HOI YING COURT,香港仔中心  海瑩閣,1232,65759.199999999997090,12658.100000000000364,78417.300000000002910,30,45,34000,2.000000000000000,1,0,0,0,1,833882,812208,南區,Southern,*
1781,富豪閣 3座,718,13788,22.286740000000002,114.197940000000003,3843816434T20050430,BEVERLEY HEIGHTS BLOCK 3,富豪閣第三座,320,25547.200000000000728,0,25547.200000000000728,24,45,90160,1.500000000000000,1,0,0,0,0,838438,816434,東區,Eastern,*
1782,太古城 金殿台 齊宮閣 (25座),702,15669,22.286809999999999,114.215260000000001,4021616437T20050430,TAIKOO SHING - CHAI KUNG MANSION,太古城 齊宮閣,1456,106804.000000000000000,3109.199999999999818,109913.199999999997090,29,45,64210,0.6,1,0,0,0,1,840216,816437,東區,Eastern,*
1783,豐裕大廈,482,15560,22.285730000000001,114.138520000000000,3231216324T20050430,FUNG YU BUILDING,豐裕大廈,123,4322.600000000000364,753.500000000000000,5076.100000000000364,25,44,32000,0.2,1,0,0,1,0,832312,816324,中西區,Central and Western,*
1784,薄扶林花園 3座,702,11823,22.258099999999999,114.137490000000000,3220513255T20050430,POK FU LAM GARDENS BLOCK 3,薄扶林花園第3座,0,84184.000000000000000,5270.300000000000182,89454.300000000002910,29,45,42700,3.500000000000000,1,0,0,0,1,832205,813255,南區,Southern,*
1785,康源閣 B座,586,13481,22.303850000000001,114.172960000000003,3586418323T20050430,HONG YUEN COURT BLOCK B,康源閣Ｂ座,120,7615.100000000000364,894.799999999999955,8509.899999999999636,16,44,14150,0.1,0,0,0,1,0,835864,818323,油尖旺區,Yau Tsim Mong,*
1786,嘉寧大廈,647,10633,22.247250000000001,114.157100000000000,3423412055T20050902,KA NING MANSION,嘉寧大廈,90,7255.300000000000182,968.700000000000045,8224.000000000000000,25,45,20000,1.000000000000000,1,0,0,1,0,834234,812055,南區,Southern,*
1787,金港大廈,445,14157,22.276009999999999,114.170469999999995,3560815233P20050721,GOLD HARBOUR MANSION,金港大廈,42,2160.400000000000091,583.200000000000045,2743.599999999999909,26,45,32000,0.3,1,0,0,1,0,835608,815241,灣仔區,Wan Chai,*
1788,健威花園 A座,456,12456,22.291580000000000,114.203540000000004,3901416965T20050430,HEALTHY GARDENS BLOCK A,健威花園 A座,0,52630.000000000000000,11730.000000000000000,64360.000000000000000,27,45,30000,0.3,1,0,0,0,1,839014,816965,東區,Eastern,*
1789,金富大廈,466,12575,22.318020000000001,114.174400000000006,3601319890T20050430,PEACE BUILDING,金富大廈,180,9116.200000000000728,1137.000000000000000,10253.200000000000728,27,45,30000,0.6,1,0,0,1,0,836013,819890,九龍城區,Kowloon City,*
1790,順緻苑 順豐閣 (A座),560,9285,22.332899999999999,114.227649999999997,4149921540T20050430,SHUN FUNG HOUSE,順豐閣,0,6423.000000000000000,5.500000000000000,6428.500000000000000,14,44,35000,2.500000000000000,1,0,0,1,1,841499,821540,觀塘區,Kwun Tong,*
1791,康源閣 A座,597,13400,22.303850000000001,114.172960000000003,3586418323T20050430,HONG YUEN COURT BLOCK B,康源閣Ｂ座,120,7615.100000000000364,894.799999999999955,8509.899999999999636,16,44,14150,0.1,0,0,0,1,0,835864,818323,油尖旺區,Yau Tsim Mong,*
1792,麗都大廈,420,15000,22.289570000000001,114.209080000000000,3960916746T20050430,LIDO APARTMENTS,麗都大廈,0,12936.500000000000000,542.899999999999977,13479.399999999999636,17,66,26990,0.2,1,1,0,1,0,839609,816746,東區,Eastern,**
1793,文裕大廈,408,10784,22.445740000000001,114.030169999999998,2116134038P20050624,MAN YU BUILDING,文裕大廈,108,4611.600000000000364,1897.299999999999955,6508.899999999999636,19,45,14380,0.2,1,0,0,0,0,821165,834046,元朗區,Yuen Long,*
1794,寶時大廈,469,23027,22.279330000000002,114.151769999999999,3368115601T20050430,PEACE TOWER,寶時大廈,41,2601.000000000000000,438.699999999999989,3039.699999999999818,23,44,53000,0.9,1,0,0,1,0,833681,815601,中西區,Central and Western,*
1795,康源閣 A座,586,14505,22.303850000000001,114.172960000000003,3586418323T20050430,HONG YUEN COURT BLOCK B,康源閣Ｂ座,120,7615.100000000000364,894.799999999999955,8509.899999999999636,16,44,14150,0.1,0,0,0,1,0,835864,818323,油尖旺區,Yau Tsim Mong,*
1796,華英大廈,409,12958,22.279000000000000,114.188469999999995,3746615568P20050711,WAH YING BUILDING,華英大廈,60,3565.000000000000000,418.000000000000000,3983.000000000000000,21,45,34600,0.5,1,0,0,1,0,837458,815569,灣仔區,Wan Chai,*
1797,荃灣中心 南京樓 (9座),422,9431,22.378219999999999,114.108180000000004,2919126563T20050430,TSUEN WAN CENTRE- NANKING HOUSE,南京樓,1668,75221.100000000005821,12816.100000000000364,88037.199999999997090,35,45,28300,1.500000000000000,1,0,0,0,1,829191,826563,荃灣區,Tsuen Wan,*
1798,富麗園 A座,681,13950,22.255340000000000,114.139619999999994,3243012952T20050430,FU LAI YUEN,富麗苑,0,12364.000000000000000,373.800000000000011,12737.799999999999272,28,46,42700,4.000000000000000,1,0,0,0,1,832430,812952,南區,Southern,*
1799,荃灣中心 南京樓 (9座),515,9320,22.378219999999999,114.108180000000004,2919126563T20050430,TSUEN WAN CENTRE- NANKING HOUSE,南京樓,1668,75221.100000000005821,12816.100000000000364,88037.199999999997090,35,45,28300,1.500000000000000,1,0,0,0,1,829191,826563,荃灣區,Tsuen Wan,*
1800,荃灣中心 天津樓 (8座),460,9565,22.378129999999999,114.107969999999995,2917026554T20050430,TSUEN WAN CENTRE- TIENTSIN HOUSE,天津樓,1668,75221.100000000005821,12816.100000000000364,88037.199999999997090,33,45,28300,1.500000000000000,1,0,0,0,1,829170,826554,荃灣區,Tsuen Wan,*
1801,富豪閣 4座,718,14623,22.286740000000002,114.198149999999998,3846016434T20050430,BEVERLEY HEIGHTS BLOCK 4,富豪閣第四座,320,25547.200000000000728,0,25547.200000000000728,24,45,90160,1.500000000000000,1,0,0,0,0,838460,816434,東區,Eastern,*
1802,浣紗花園,547,14040,22.278289999999998,114.193219999999997,3796015479P20050702,WUN SHA TOWER,浣紗花園,138,7887.899999999999636,760.799999999999955,8648.700000000000728,33,44,50210,0.6,1,0,0,1,0,837949,815491,灣仔區,Wan Chai,*
1803,富豪閣 3座,718,15320,22.286740000000002,114.197940000000003,3843816434T20050430,BEVERLEY HEIGHTS BLOCK 3,富豪閣第三座,320,25547.200000000000728,0,25547.200000000000728,24,45,90160,1.500000000000000,1,0,0,0,0,838438,816434,東區,Eastern,*
1804,金龍大廈 A座,589,15280,22.281649999999999,114.193200000000004,3795415867T20050430,DRAGON COURT BLOCK A,金龍大廈A座,0,35279.000000000000000,95.000000000000000,35374.000000000000000,30,45,68600,0.3,1,0,0,0,0,837954,815867,東區,Eastern,*
